Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
haircare,SKU87,77.02727208790267,21.558180608397294,64.49969911616539,5214.87694942424,Male,3.97118583616526,7.36217683260066,56.26915528595663,10.024029414770586,Carrier A,6.37529076356876,Supplier 3,Chennai,26.887211624567687,525.1569367229287,16.513902118879756,28.987445176793948,Fail,3.8026997637849633,Sea,Route B,881.3263987334655
haircare,SKU99,69.22263022876697,17.263141992715397,632.5473671854394,9269.740563400686,Unknown,57.275448881931965,8.453445924020526,58.68408992583305,5.685261318455542,Carrier B,1.0615879222295979,Supplier 2,Chennai,30.205090793697337,938.3844758335842,1.8580193944776673,39.640061486440125,Fail,0.4665142407584444,Rail,Route B,220.33579530270697
cosmetics,SKU23,5.002480471466663,29.60419685920915,373.23026585317376,8618.934894105074,Unknown,83.23300772356257,5.34771570882699,31.785712382861405,6.938206025352501,Carrier A,3.071820473359832,Supplier 5,Kolkata,10.896526107467508,559.2609885403518,29.088436647175175,99.33887773976329,Pending,1.4138341876135023,Rail,Route A,204.35351295019126
haircare,SKU2,12.73548926475785,34.117507038845375,-11.24156571389604,9604.095908723013,Unknown,4.7402180150106625,9.42991352326499,86.52256008278829,1.7410055939698936,Carrier B,7.846459232879601,Supplier 1,Mumbai,12.334863880204262,960.114432826478,26.036559213875748,31.88747893305288,Pending,4.470708413965789,Air,Route C,137.33355341206783
cosmetics,SKU21,85.58697255189998,59.476966524836214,615.0684779097407,7275.3377382150875,Unknown,66.3413853560018,24.6555707611704,6.13637419605302,6.0038112688764365,Carrier B,5.890327484405643,Supplier 5,Chennai,18.908166600943353,823.2001682244646,4.345618679981709,62.851169308115566,Pending,0.03528795170012394,Air,Route C,508.64927486258557
skincare,SKU52,96.10526460730478,-0.7859170675682887,836.0011735593627,9503.093936791254,Male,63.40268647099387,11.256348945472078,10.838611064840608,1.0523505681478462,Carrier B,8.664480795868696,Supplier 1,Mumbai,10.231430831242962,725.0842762718456,27.221786088882446,8.077960793265564,Pending,2.1304975774916133,Air,Route C,613.462687350117
skincare,SKU1,13.101957525182128,92.51031388597221,735.0254614837885,7335.790749782112,Female,54.35378195955501,30.521413276819064,37.05569766865923,2.2692852188530943,Carrier A,9.88654956663462,Supplier 3,Mumbai,22.675576716408948,503.4546749131608,29.619834293992188,34.73254568817818,Pending,4.874266509344395,Road,Route B,504.7186120620763
haircare,SKU87,78.70175341468895,20.516058426715094,95.1125296766404,4989.089182653696,Male,4.041216398520437,6.680317281501526,56.29339171525618,10.014811255249786,Carrier A,6.5933343241771585,Supplier 3,Chennai,25.661777588958056,512.4260620605127,17.5138849616876,29.913839091828525,Fail,3.678153405153379,Sea,Route B,877.1925811505488
cosmetics,SKU29,63.1873145624834,5.654205756688949,262.1567531335915,8317.810551854476,Female,46.886632757651626,5.517200147384113,66.1278203316478,7.167654724710092,Carrier B,8.185793288385156,Supplier 1,Kolkata,16.533713776986314,336.15695247221913,6.501403557466443,42.179023955435945,Pass,3.879493265194473,Road,Route B,776.30489896135
skincare,SKU37,23.137470180683547,3.170387634168118,966.7774790937452,2507.63149301987,Female,23.138057581592403,8.029231463270467,18.623532548565834,8.839310984209416,Carrier A,1.230538508546246,Supplier 3,Kolkata,23.305101240482767,868.4216757324325,15.002908211002877,35.43291020188928,Pending,2.506352591524078,Sea,Route A,199.01158960031012
skincare,SKU1,15.28616669920109,97.77808919139717,745.9112772977685,7714.851692311654,Female,54.22906835616413,29.560078951316328,34.96867801162101,1.9152823122623506,Carrier A,9.566167277329656,Supplier 3,Mumbai,23.613565636970417,523.6778795107302,30.01623342193066,34.16053691894005,Pending,4.902533641351363,Road,Route B,491.6218597336748
skincare,SKU63,13.644343907333337,57.131943929166916,265.7152689368131,4339.090204816829,Non-binary,54.78036636314239,19.13555572478072,11.83491872756135,4.05691391351339,Carrier A,2.4413334678826133,Supplier 3,Bangalore,17.211584402437097,759.1890862836166,9.659173703413858,18.495084318341686,Pending,3.4802284722150256,Sea,Route A,669.0054137173462
cosmetics,SKU59,63.31521765927338,31.65440375821343,488.19517944249566,1211.8473559773422,Non-binary,98.85977708626883,15.653303708043742,26.541467744846877,6.980080471996435,Carrier B,7.383040799742847,Supplier 1,Kolkata,11.52094226640327,184.56081967126744,3.6554319070371393,0.30950275124375115,Fail,0.5043786830940471,Air,Route A,325.3207045888065
skincare,SKU20,97.19020941776733,22.54082753722369,323.9794904137773,8178.562455714178,Unknown,29.183855715681513,11.094462368534002,68.13508499592302,5.861084858311479,Carrier A,8.891242072538457,Supplier 1,Chennai,29.148545629929057,310.2158394610491,5.68086932032501,64.24478232814864,Pass,4.113863008908705,Air,Route B,511.34922987307743
skincare,SKU32,79.27123579480684,45.702613074797235,777.4267528027715,9601.924937449048,Unknown,89.72651501572041,13.20456531426138,63.936334279139714,4.234115588126987,Carrier C,6.7173908029308675,Supplier 3,Kolkata,29.139347976378343,728.2689581627468,6.777644591134775,31.151916351895636,Pass,1.9776433587477324,Road,Route A,761.0804800507608
skincare,SKU75,93.6462015647771,25.86507533014443,107.48993122014278,1920.7385610430572,Non-binary,17.705612376353812,19.927331274913332,55.12373905438006,9.868250612739926,Carrier C,2.4421214580603703,Supplier 1,Chennai,24.669438256192112,753.641511511181,10.911424322728765,48.668596975233115,Pass,2.0805489091485336,Air,Route C,858.2623140667552
haircare,SKU57,50.37062296290152,64.49053958716607,209.53788237148058,1642.073463910822,Unknown,4.960039078061365,17.972431301985544,49.49099883470788,1.0750664723244323,Carrier B,9.175326142823307,Supplier 2,Delhi,21.453657757483125,580.2291446005304,24.591372437988607,66.37921553637504,Pending,2.450832937602497,Rail,Route A,486.6022795322664
cosmetics,SKU21,86.14396610605877,63.3320846309322,591.6129477042448,6912.339787955642,Unknown,69.95263909091732,24.192207578682144,7.101517563071686,5.929574214218159,Carrier B,6.009741073917001,Supplier 5,Chennai,19.01579433131393,793.0879748644414,4.14468196853818,63.5394140205035,Pending,-0.0705685974198513,Air,Route C,516.226508382753
cosmetics,SKU88,76.93050432158574,59.244438966479045,737.2499220374864,9514.596440030109,Male,59.97109686870402,18.08917754673204,84.3433129387534,7.054201672612371,Carrier A,3.889266342215141,Supplier 2,Mumbai,20.350234435650837,966.7909955254576,10.585722099429043,67.73124847579192,Pending,0.7337810122224991,Sea,Route A,95.27081671758103
haircare,SKU48,75.24977959602695,25.584961568339292,39.13040337999401,7346.665912010839,Non-binary,32.48636601846142,15.698003935154107,9.877065773137282,3.1045591905748267,Carrier C,7.2476109675911635,Supplier 2,Mumbai,8.604980381322758,95.5350775775642,17.825204018734276,23.803210097309055,Fail,1.728349642249027,Rail,Route B,740.2492201707216
skincare,SKU90,15.867768055679905,56.472725584079335,322.98619484366196,9465.245799572756,Non-binary,67.14774400202421,17.91205983383787,94.53420437016963,6.969494542865325,Carrier B,7.888652957877313,Supplier 3,Bangalore,7.972570085773992,596.2197178270782,8.249159738873784,85.60476114192488,Pass,1.2996741681219484,Rail,Route B,1027.097375845449
skincare,SKU58,61.57592308219475,82.44839350812366,891.4626542707035,2262.219852077957,Non-binary,11.40893365598916,4.560322962712752,46.80334034904462,6.919916745735976,Carrier A,5.080055894728407,Supplier 3,Delhi,17.87425684577417,398.5193120485714,7.460181765660643,63.5382866744406,Fail,1.7438930511237427,Road,Route B,137.16744899759158
skincare,SKU41,98.99133845181117,33.30667816301893,533.8489848286177,5515.22848955081,Female,63.63511191833832,18.852075219960096,39.78563722462408,7.932196700132619,Carrier B,5.6978697746607745,Supplier 4,Chennai,17.82928095095707,898.9620634588852,6.578205873380992,96.53234501079407,Fail,-0.04569956323399589,Sea,Route A,268.082715024732
cosmetics,SKU91,59.818250693845705,88.4910025218041,927.6661462628032,1983.1321725635269,Male,95.41271495399995,21.92606360024855,82.22442877617453,7.022879665309237,Carrier B,7.531408954683842,Supplier 4,Delhi,4.961736308202478,197.418366820518,27.32092457102286,38.09527463966096,Pending,0.7200187485174523,Rail,Route B,1013.9872469892198
cosmetics,SKU59,63.515193442672434,30.62113882609788,465.84384169433196,1270.335755401077,Non-binary,100.58347959539448,16.00877546912031,25.144580798154028,7.242498992890136,Carrier B,7.354968400777654,Supplier 1,Kolkata,10.63337118738381,183.2824919625192,4.008174633111988,5.133701589288911,Fail,0.5003603219703003,Air,Route A,309.773126493583
haircare,SKU79,60.24582897278193,59.458911768439364,187.4110750698043,7784.309457390809,Non-binary,30.115412669729135,25.26985211322424,21.36559390093074,1.19900361600165,Carrier B,6.676318758750893,Supplier 3,Bangalore,4.7419532044898975,234.4303410439263,11.940622113391843,56.406646478807446,Pending,-0.02892565682005499,Air,Route C,354.84768590157205
skincare,SKU14,96.25762240695894,22.755559557179367,527.4124853687324,8379.803691043639,Non-binary,56.6162022117952,29.161964459047788,77.7140236816574,4.880280079709391,Carrier B,2.1294987041462057,Supplier 1,Kolkata,25.389562603458693,530.1665175510822,14.743915085017417,6.080373275911821,Pending,0.12881754226494518,Air,Route B,915.9825831819966
haircare,SKU61,52.66460456726692,25.060797946864657,88.68636109647048,6774.778367949399,Unknown,33.03958495448248,23.04259318135353,37.02485788062263,7.150276976559256,Carrier C,8.960276132952496,Supplier 4,Kolkata,14.102582185985643,492.1184397153181,11.840337393767742,77.35436291533748,Fail,4.405411508159712,Air,Route A,154.71178452707338
haircare,SKU61,52.725842488597706,23.672743653530844,125.93504028732718,6740.440792903753,Unknown,32.214363363877915,22.930859825962408,36.24837130074758,6.890472298716663,Carrier C,9.04048286327909,Supplier 4,Kolkata,14.36358215613928,481.0968169667695,12.211484775789515,76.95265337850749,Fail,4.403908667566808,Air,Route A,144.09681106478
haircare,SKU46,26.055242725410185,75.85879781926594,866.8393813345701,2517.5710350459985,Non-binary,92.0881156472479,28.920679422727805,4.6292192988730925,7.883443246969608,Carrier B,4.084395208429993,Supplier 3,Chennai,18.370321785936046,863.7499042813021,23.195047675486922,77.51281243000676,Pending,3.613884472193941,Road,Route B,367.06699344494155
haircare,SKU61,51.24369798149344,24.525650842160253,138.25631788278193,7039.264384446907,Unknown,31.767109580825235,22.860420718995336,34.810913485521006,7.125778927079124,Carrier C,9.10154781966287,Supplier 4,Kolkata,14.56060637039585,478.9140209902343,11.76421807207847,81.32351444297132,Fail,4.4473999084226055,Air,Route A,168.19975576337052
cosmetics,SKU50,12.250267792988506,89.56471249729323,622.0450615885121,5707.577038336057,Female,29.131748882051124,23.41496219313269,81.60743558313645,9.976064526512046,Carrier A,6.205430475853071,Supplier 2,Delhi,19.652809773973303,292.32926951975776,20.727344292506125,44.202157338252256,Fail,4.842135295994755,Rail,Route B,475.38653720909116
haircare,SKU54,33.633863269731606,14.066802822935674,597.759954331533,5956.364710657604,Non-binary,31.972799817120706,21.839565529399195,62.53725780158485,3.1225133374999667,Carrier B,4.277813962039182,Supplier 1,Kolkata,26.39290138908614,474.1926419206835,28.92650435120159,29.151905292822516,Pass,2.476409724167656,Road,Route B,828.233816602562
skincare,SKU63,14.303739476431023,54.15890989398324,254.03404078110324,4256.881682986159,Non-binary,51.89640444948265,19.82754527799925,11.496134188015343,4.070152622231675,Carrier A,2.463939929684812,Supplier 3,Bangalore,17.968152126309,714.3289871312013,10.652140200520911,22.24550116612556,Pending,3.5322710858438393,Sea,Route A,664.9586325608369
haircare,SKU2,7.296214533218756,32.63974813291145,3.533664691439066,9579.932840385993,Unknown,1.719159586706261,9.333611552454004,86.81388132861775,2.0713297451956403,Carrier B,7.886042278075989,Supplier 1,Mumbai,11.776680553398691,926.038875306287,26.849835303971037,30.35639781301694,Pending,4.6682798179534055,Air,Route C,131.35325245646567
cosmetics,SKU50,14.341809180733184,91.00993868703681,636.1205834441755,5808.984987199048,Female,32.890454555093086,23.454372791549282,83.60674944621752,10.076976629217297,Carrier A,6.214858907379665,Supplier 2,Delhi,20.100812333796462,308.80202123570075,21.416021671453905,43.40463955596723,Fail,4.728390312825331,Rail,Route B,498.4006989395681
skincare,SKU6,3.8570581684683765,46.19312159306828,62.66812222985167,7740.136411292065,Male,12.670564906170386,14.974205398310342,59.37750146800787,8.026745577628624,Carrier C,3.8557334600306534,Supplier 3,Kolkata,13.6955888433847,299.30400033329715,23.54896922869658,2.502809181317925,Pending,0.9015704528694928,Sea,Route A,143.0877298708739
skincare,SKU20,97.18705794402102,20.776801499211636,289.23369575874017,8189.656781713169,Unknown,26.413269109161096,12.535501297393935,68.60089381369023,6.364503465612985,Carrier A,9.067882582398273,Supplier 1,Chennai,29.68874667226234,320.5538625234345,6.425237262976087,66.96356161893411,Pass,4.247717451463492,Air,Route B,523.8719768835942
cosmetics,SKU72,88.74008528663522,90.30687924398921,453.2813456380781,2455.0713308224995,Non-binary,56.55286917288602,29.71252706141106,78.20609991519966,9.390630311238382,Carrier A,6.47956760646193,Supplier 1,Bangalore,20.38113081640794,135.82218423566064,11.154027813732904,54.05280411332,Pending,3.3091459647128376,Rail,Route B,684.96902683761
cosmetics,SKU38,51.402799631040835,72.25898452226377,694.623343212825,9773.211244619057,Non-binary,69.13484559570036,0.5579186648424652,87.84751991123946,5.0336235904656474,Carrier B,9.287160322539512,Supplier 5,Mumbai,9.93950351703568,832.3012005463924,12.816321597955152,4.08648096583299,Pending,0.46900712000081035,Air,Route B,327.61950233013107
cosmetics,SKU17,81.43667651327377,80.22981501625499,118.50735760608006,2872.1155922154126,Female,43.70216158523149,16.709117878528147,85.08020841743799,8.76188218842356,Carrier C,3.5301624001961573,Supplier 1,Chennai,6.864961536038632,436.14587619204684,16.061971296143728,48.68683021763952,Fail,0.13520625672560455,Air,Route C,665.4276296392266
skincare,SKU3,62.01618138767544,68.9813630061509,110.36477177017481,7717.732946692772,Non-binary,25.25318791921412,13.170099271264425,58.967694300091296,6.0454681704086966,Carrier C,2.000028695769542,Supplier 5,Kolkata,23.4939610282228,947.7457105874938,18.250724416743214,36.912470072663396,Fail,4.6959383487649795,Rail,Route A,253.3503992107755
cosmetics,SKU88,79.10184073378637,58.64876078453702,750.202389153321,9425.999330669914,Male,61.65540463863163,18.357658304014397,85.7247899620905,6.801315161540536,Carrier A,3.8238013878728117,Supplier 2,Mumbai,21.28397483489855,956.3092902478096,11.419090392192679,67.03666662597901,Pending,0.5894154884797685,Sea,Route A,105.95627918785682
cosmetics,SKU59,61.97517952681072,28.56611443127985,492.85935038535536,1293.0457097615974,Non-binary,98.95355133969308,15.820345441893057,24.821889313752173,7.077834293605333,Carrier B,7.311194343629338,Supplier 1,Kolkata,11.594188330893157,181.87643312996335,3.9410701927682306,3.3841481876209265,Fail,0.45321593388273307,Air,Route A,304.6141254839393
skincare,SKU13,16.576101321738125,1.7916489246412546,236.13315755090852,4208.826967305869,Male,79.18728516229142,8.049889968334416,46.84938194864201,8.754754706201267,Carrier A,9.68911753136028,Supplier 5,Bangalore,22.75785885436243,194.66853415744114,10.434687298809115,97.29651685710104,Pending,1.7101430882619322,Road,Route B,543.6100867993273
cosmetics,SKU8,67.24641932426917,78.87596102442807,148.3300873875952,7263.174984763403,Female,6.896878205389447,9.68670524824264,14.219918354559466,7.05135883474158,Carrier C,3.333849847383207,Supplier 4,Mumbai,13.028896219326208,759.9309740379633,7.909046140564467,11.15152926291765,Pending,2.645205904922827,Sea,Route B,523.8635210576967
cosmetics,SKU89,97.96516962734104,7.813795750957345,123.41473930585107,5949.775553780178,Unknown,89.650365188625,1.4578728983494307,28.683159278525576,8.043527859187357,Carrier B,9.766260151420168,Supplier 1,Kolkata,22.900276984252415,352.6391330826202,11.706935075648296,45.12884601771667,Pending,1.8108658020455208,Rail,Route B,506.6225152801155
skincare,SKU52,96.15261535731142,0.9927544151005439,841.1481821807289,9575.7056758665,Male,62.75432330826829,11.326603783454338,13.863769769045543,1.0832948078410078,Carrier B,8.56902803569382,Supplier 1,Mumbai,10.519876738898015,733.471117534395,27.055229274892966,6.3528570848375905,Pending,1.9554465462539947,Air,Route C,605.5965171161087
skincare,SKU1,13.21001007770118,95.3486135148529,738.8080705715249,7485.212113959106,Female,51.4477033116799,29.653631312240112,36.60925537013431,1.848157513933696,Carrier A,9.738807022706629,Supplier 3,Mumbai,23.25878223804472,507.154177893577,29.568762334046873,34.86376332103374,Pending,4.774858273427257,Road,Route B,508.95782320495664
haircare,SKU83,68.10393888762603,83.1262648527994,649.5390630552923,2621.1697189471815,Unknown,63.86866133674783,24.395625648302925,7.019550312271127,7.82113364280078,Carrier B,4.931267765078305,Supplier 1,Bangalore,19.20503479707755,444.11210838798223,4.391770266970295,98.03269620771313,Fail,0.8657767223334943,Road,Route A,665.8383492878766
cosmetics,SKU91,64.48388049141565,88.7000719633792,912.3419369891994,1969.0273804493556,Male,98.10205526605486,21.898309130532372,84.19448633533545,7.1324913202835525,Carrier B,7.467788675295207,Supplier 4,Delhi,5.2775796674623034,194.87271529856,27.050401278005136,39.00218753979868,Pending,0.6616534846769374,Rail,Route B,976.6295427834674
cosmetics,SKU59,64.8590932286243,31.4436009160448,488.5790157041755,1058.1586556336015,Non-binary,102.61006447223293,15.965111329507033,26.23313028350022,6.8381043220222155,Carrier B,7.495608631286646,Supplier 1,Kolkata,10.716139151846837,185.46679714588458,3.2074215915797697,0.5389830181127684,Fail,0.34187523187000557,Air,Route A,314.983900034453
haircare,SKU70,51.40192043108161,89.054574854108,25.644432915327126,7057.091667149248,Female,9.809457272673235,12.294093539081679,20.770172112864888,3.9029949214287085,Carrier B,6.337086809037219,Supplier 1,Bangalore,21.887342443964062,772.1798402043819,15.062242864067567,10.509501699968112,Pass,1.9423392372535773,Road,Route C,196.94786718761117
haircare,SKU43,10.170109361527373,6.051576053549519,598.4843867125996,5912.998909874324,Unknown,34.38976089602432,28.51685504304681,85.26521760058993,8.99818041417482,Carrier B,3.812319736600715,Supplier 5,Mumbai,0.9397051094405644,197.98085736088194,23.100286840776796,28.119036863855985,Pending,0.46441632743472855,Air,Route A,715.3854068006978
cosmetics,SKU7,43.34127480305911,59.09707881560994,427.9462385192148,8374.480646388576,Female,96.16998146294229,17.938023432240108,13.128377421735578,1.030886693336766,Carrier B,2.501833032240588,Supplier 4,Bangalore,21.710507513557733,562.2881643156927,0.5269758305849763,98.53427206314497,Fail,0.29213618627763716,Road,Route C,797.5172605384105
haircare,SKU46,27.014585398521294,75.98295374004739,871.2692277511953,2319.387234541845,Non-binary,94.75694331420898,28.508288616117127,7.886528491354242,7.943624403199702,Carrier B,4.178652671184711,Supplier 3,Chennai,17.978340257906684,883.1055067504446,22.853896584625062,77.38971798319155,Pending,3.660784251407289,Road,Route B,376.9313401685913
skincare,SKU34,37.1478927321946,98.3440869464203,607.7126134315839,8802.047312706023,Unknown,-0.5036779524742121,25.47261753141174,22.29833399669718,7.074707294437574,Carrier A,1.1579575453062878,Supplier 1,Chennai,4.576044666844786,456.71465782691644,9.5722155812145,8.738700612683504,Pass,0.6797428177009214,Road,Route B,505.19025156295504
haircare,SKU77,59.171130417934876,14.433593624736876,366.25662081944176,2456.500416592026,Unknown,98.4729534558454,27.45398242259014,55.63066767752705,3.89536550323839,Carrier B,6.9154849569443755,Supplier 1,Kolkata,26.587447839629935,328.18146662320237,5.613352230559166,41.568133177338424,Pass,3.0768031908676,Road,Route B,851.1189583098164
skincare,SKU80,90.98927061977432,74.6853943263911,902.865993568864,8549.692028055979,Unknown,38.10440013129573,13.77777479492543,40.79881997358116,1.9546869484390743,Carrier C,2.8084696820360815,Supplier 3,Chennai,8.11430613637867,176.46831293093743,4.376978035605329,76.21587592164897,Fail,2.828971525336192,Sea,Route B,808.0317954113056
cosmetics,SKU35,87.71515516981232,12.629658109141372,433.1064764885518,6520.305896933398,Female,42.1177868339956,28.493898111569074,86.76004177672411,8.1838343330239,Carrier C,5.451316961392549,Supplier 1,Delhi,3.131054829206597,375.7255830959601,2.5938396861874575,59.893420553249435,Pass,0.5151249281595591,Sea,Route C,555.6310799729247
cosmetics,SKU49,74.66424458177524,18.725798740934266,96.28686159811278,8068.803697137918,Unknown,95.3358530291434,24.049837985105224,7.749770868725299,5.836138030207899,Carrier C,2.5413600895969926,Supplier 5,Delhi,28.33628363491641,183.07088005453807,28.3374655500592,14.711815804035751,Pass,2.821637234277947,Rail,Route A,346.8280203882569
skincare,SKU3,62.71947869320026,68.8584767910274,64.10878800430717,7601.444304994864,Non-binary,25.51814648318563,12.624641032960874,57.36574704800601,6.085348636251438,Carrier C,1.6458740586093095,Supplier 5,Kolkata,24.19920894644906,923.1352045660361,18.01432697242291,34.89645432981384,Fail,4.769061977674055,Rail,Route A,260.3796054575057
skincare,SKU1,16.118703603308866,95.85714906507381,712.3613688404914,7488.026126232023,Female,53.45244000679925,30.064404592233558,37.72433165679133,1.9590234983071364,Carrier A,9.553038003059163,Supplier 3,Mumbai,23.194464942463974,539.6265282278118,30.111390272993336,32.584965952502415,Pending,4.79156176169419,Road,Route B,499.39799999338527
haircare,SKU5,2.043094229301816,85.74491836287564,135.3974986309547,3155.2675801271353,Non-binary,92.95037997297311,26.58399174806156,65.74802852538066,2.8059894102276566,Carrier B,4.553056003544057,Supplier 4,Bangalore,9.871623660921342,103.73693234992385,17.151218614199777,55.630614530942005,Fail,2.6493971099939406,Road,Route A,232.81088251918572
skincare,SKU53,32.26442335232459,92.31704021239445,243.51091662880563,8398.377019669379,Male,93.70342593506587,25.45030662371087,53.98456156215189,3.0183540972666174,Carrier B,1.0748596501788612,Supplier 1,Delhi,0.6298219700560208,608.4146429540566,16.787822208445412,83.3377169039828,Pending,1.3352682641395361,Air,Route B,736.8804745374632
skincare,SKU3,60.173444011057974,70.81658341809789,105.60532599394293,7624.894380421459,Non-binary,23.45598280956904,13.115654244019199,59.26542504900397,5.717371147340341,Carrier C,1.9418111493603392,Supplier 5,Kolkata,24.31737270530548,947.50597851583,18.325575566793184,35.867058573170915,Fail,4.709695632191199,Rail,Route A,250.54986671025114
skincare,SKU53,30.040892360136493,92.29089707790077,257.7421892234856,8470.393329026509,Male,95.65822777939188,24.525417140105752,52.56868140391499,2.858619808797111,Carrier B,1.1542072702703274,Supplier 1,Delhi,0.5005031385713158,642.7291114808513,17.064091481436115,83.63241859469936,Pending,1.3173087705204367,Air,Route B,759.4331557346426
cosmetics,SKU92,45.75948626816089,47.630230691024906,287.0740702709333,2125.426452670317,Male,88.84442457269094,24.637482730901098,11.767828159311511,8.02983277156719,Carrier B,4.339159105171233,Supplier 2,Mumbai,4.491486851501605,672.7505470466328,28.97011685149091,62.23332483366944,Pass,0.40078325005862214,Rail,Route B,244.36633474291423
cosmetics,SKU62,73.33542738923906,90.08957037608057,275.99774300077684,3904.900715911544,Unknown,86.03023908036309,1.830401169741971,39.97798865956376,7.061522356445592,Carrier C,7.453955208971237,Supplier 2,Mumbai,12.641713540994893,750.6070954487125,14.682704484836883,21.876036948241943,Pass,1.8449038703570857,Sea,Route C,308.2691778155715
cosmetics,SKU17,77.42835372129397,84.48461526625464,103.36400221979497,2854.937464850251,Female,44.60193925119947,17.5500206280454,85.01579355332488,9.21324455303405,Carrier C,3.4740322839518063,Supplier 1,Chennai,6.874156429704755,475.1860227731468,16.926053850821045,47.934357895577186,Fail,0.08017631507711992,Air,Route C,666.4525479224217
cosmetics,SKU89,96.11257995097837,9.282619183725458,136.4408623308384,5800.5856186821875,Unknown,91.2572606935199,1.0034270136322718,27.04627082125971,8.12338081871613,Carrier B,9.989598902881681,Supplier 1,Kolkata,22.44215435271331,376.77221384578826,11.104997571322542,49.19409195678526,Pending,1.9648694593534861,Rail,Route B,532.228837982769
haircare,SKU43,11.586772761872783,6.931012576392235,584.7615765701735,5992.264551407517,Unknown,35.4382503893909,28.879667924905903,84.07873506479086,8.711754141554186,Carrier B,3.742998447755906,Supplier 5,Mumbai,1.5585847163361417,215.00647546409996,23.622343042648833,26.728945128687677,Pending,0.5497264260690091,Air,Route A,747.7256801402038
